-3.600548434016860311e-01,1.589448005711021628e+00,-2.661538567149865017e-03,-1.611358036838396110e-02,1.122820219658807878e-02,-1.127611039090170797e+00,1.399169316780251443e-02,5.458118248799926492e-04,-2.133208823873397608e-02,-3.584768270796661466e-03
1.906452042091380417e+00,1.527946298894110821e+00,3.885261141287220735e-03,3.155827004468411690e-04,2.713507906868035946e-03,5.061394166863439348e-02,3.253229651257856514e-03,-3.921283012667007434e-03,2.224594202349544116e-03,-8.790175146134376200e-03
-1.444183705045387844e+00,-3.646055125213042425e-01,2.821767094805307033e-03,-2.583224797436495940e-02,1.115902008162453912e-02,-1.752092539644139579e+00,1.376621343621047683e-02,1.511316028917920537e-03,-4.415926519209054796e-02,-6.005933900848178797e-03
-6.715899504534950104e-01,1.483939420223935546e+00,-6.395945966875107858e-03,9.103212906923004860e-04,-4.591139849641768557e-03,4.812659612858274372e-01,-2.388511116547302471e-03,8.773132080138711097e-04,7.584135205593275572e-03,7.436054762941238933e-03
-6.410446001583735079e-03,2.025229920322660693e+00,-7.330620984603593467e-03,-1.245329398432148960e-02,1.187429184180928410e-02,-9.523926601439602901e-01,1.464926015025429934e-02,-3.967530384174029756e-03,-1.594783225364827112e-02,-7.518488091869352657e-03
3.697500243438305301e+00,-2.330635882079818533e+00,6.451992973482286245e-03,6.097731269222389505e-03,-5.599162375128461690e-03,9.606078632730472022e-02,4.241523519055684366e-03,-4.502413127825521250e-03,-2.249901677611724875e-03,-6.238362653886480452e-03
2.114622685278540359e+00,1.168700256485624145e+00,2.962130273654739812e-03,-1.031726830884635918e-02,1.341130201494535046e-02,-5.408139884421195864e-01,-1.789605458041652886e-03,-2.314307043582338949e-03,-1.449493573148595560e-02,-1.041942912447545513e-02
-1.330130583856237614e+00,3.556478141158466166e-01,-4.065223882719097223e-03,2.692977100675011774e-03,-3.469856857825964237e-03,3.763995015864740612e-01,-2.972765403660381639e-03,-7.107736111336224877e-04,1.210791680357940076e-02,2.594170585115768146e-03
-4.629303799131485597e-01,1.281382266927088676e+00,-5.385082154999528206e-03,-6.213014611006600560e-03,3.987026969569686108e-04,-2.253676170289449221e-01,1.950102165482088534e-03,6.668533160814138841e-03,-8.055666653630921478e-03,9.643014455565691173e-03
6.198653645763432252e-01,2.390753713037902184e+00,-5.011223411934915412e-04,-7.210383241498790480e-03,3.711184478185369090e-03,-6.623716500627062631e-01,8.714967301457092475e-03,-2.342100199487877343e-04,-1.242398145498911297e-02,-1.388107992227646803e-03
2.690162722434541909e+00,1.712080357690242360e+00,1.458403982294178766e-03,-4.331725189144704051e-03,1.621883960893399923e-02,-1.539013629298425778e+00,1.389352136409436472e-02,-8.251015605619279117e-03,-2.338904537011194523e-02,-2.422512438609027499e-02
